time_s,fx_N,fy_N,fz_N,tx_Nm,ty_Nm,tz_Nm
112.377967,2.717420,0.913217,-0.066681,-0.801039,0.471867,-1.630154
112.427776,3.060222,0.769269,-0.533651,-0.780267,0.407157,-1.534227
112.477880,2.555355,0.411433,0.312513,-0.742709,0.494076,-1.507365
112.528497,2.917848,0.611259,-0.416921,-0.934475,0.337692,-1.985648
112.577140,1.701512,-1.868892,0.430004,-0.596961,0.499115,-1.201235
112.627624,2.897050,-0.351336,0.332962,-0.752311,0.475477,-1.626796
112.678417,3.445988,0.154644,-0.505091,-0.826801,0.358021,-1.685318
112.728638,2.051924,0.171745,0.882096,-0.771486,0.563376,-1.651533
112.812850,2.829653,-0.513754,-0.161661,-0.739615,0.434950,-1.451790
112.853371,1.892916,0.586884,0.332564,-0.758147,0.524399,-1.586139
112.903066,3.455006,1.191052,-0.413622,-0.867305,0.424125,-1.819473
112.960799,2.914346,-0.546017,0.779415,-0.667041,0.587736,-1.404912
113.003041,2.564219,0.568559,-0.678618,-0.833976,0.331739,-1.653372
113.052714,2.861568,1.331131,-0.209581,-0.865399,0.431856,-1.829046
113.108815,2.756565,-0.264376,0.733143,-0.708703,0.609500,-1.486018
113.153941,3.017081,-0.039913,-0.852097,-0.718066,0.373128,-1.428853
113.204121,2.269673,1.320489,0.161109,-0.827857,0.476107,-1.769602
113.254346,2.616368,-0.075436,0.337763,-0.696213,0.537843,-1.445234
113.304200,3.029534,-0.223309,-0.604162,-0.735640,0.368087,-1.417393
113.353012,2.480982,1.376457,0.084803,-0.872519,0.470314,-1.862955
113.404580,2.814775,0.254017,0.116561,-0.776850,0.481612,-1.580658
113.452384,3.038290,-0.017760,-0.222885,-0.769182,0.420212,-1.534584
113.505355,2.810097,0.885764,-0.332195,-0.813441,0.419527,-1.675784
113.553160,2.460091,0.332381,0.279090,-0.756134,0.508912,-1.539484
113.602200,2.809212,0.096315,0.012556,-0.721962,0.503186,-1.486574
113.654481,2.834295,0.730793,-0.460420,-0.826786,0.393573,-1.698733
113.704216,2.361371,0.434893,0.297640,-0.749726,0.513421,-1.570680
113.753659,2.758735,0.301515,-0.054516,-0.761127,0.461437,-1.547194
113.802804,3.025815,0.381721,-0.373422,-0.802739,0.423854,-1.578594
113.852943,2.580614,0.530333,0.095247,-0.784856,0.476315,-1.641221
113.902992,2.645205,0.558124,0.231706,-0.794280,0.517198,-1.632527
113.952542,2.960940,0.354942,-0.440906,-0.781937,0.385164,-1.561373
114.003556,2.721315,0.314033,-0.087964,-0.763119,0.463310,-1.547230
114.052855,2.423842,0.667266,0.313363,-0.794148,0.494504,-1.678196
114.102763,3.095148,0.401587,-0.501141,-0.797056,0.392732,-1.598446
114.157996,2.686162,0.255795,-0.066491,-0.768497,0.434224,-1.541187
114.202733,2.413255,0.662618,0.213105,-0.790145,0.480340,-1.637294
114.258223,3.073770,0.453678,-0.323326,-0.793638,0.423066,-1.631189
114.302519,2.753610,0.294445,-0.049861,-0.786925,0.449629,-1.592079
114.352935,2.652904,0.545888,-0.042015,-0.790005,0.447908,-1.609190
114.407536,2.701508,0.538155,-0.033421,-0.813882,0.446470,-1.610449
114.452555,2.916801,0.161705,-0.285638,-0.762210,0.411217,-1.520298
114.503412,2.621505,0.468565,-0.093396,-0.796990,0.428534,-1.612544
114.557823,2.735449,0.623246,0.056847,-0.785008,0.479789,-1.627427
114.602684,2.966084,0.202222,-0.420142,-0.766808,0.401925,-1.540787
114.653320,2.688242,0.414235,-0.017143,-0.783465,0.443851,-1.604799
114.708827,2.626823,0.678058,0.001564,-0.801041,0.453674,-1.641003
114.752803,2.916031,0.375132,-0.294410,-0.800749,0.421117,-1.610711
114.806682,2.693765,0.330795,0.000905,-0.768198,0.464870,-1.572891
114.856972,2.604835,0.611352,-0.016073,-0.798196,0.467037,-1.616269
114.927890,2.853391,0.334547,-0.160347,-0.789679,0.438491,-1.593226
114.977546,2.730138,0.432857,-0.123458,-0.777886,0.422732,-1.604143
115.027847,2.679699,0.579958,-0.052967,-0.790482,0.456502,-1.603644
115.077997,2.824220,0.417130,-0.147696,-0.793544,0.439989,-1.599268
115.133021,2.695458,0.380516,-0.029501,-0.777479,0.464826,-1.586188
115.177616,2.513088,0.635505,-0.029653,-0.790421,0.461165,-1.633888
115.228402,2.652340,0.602391,-0.173911,-0.816014,0.417510,-1.658808
115.282614,2.779089,0.175269,-0.042544,-0.745420,0.464502,-1.502174
115.329475,2.629251,0.401008,-0.088859,-0.762337,0.436205,-1.527599
115.377910,2.715252,0.471374,-0.039103,-0.764109,0.472365,-1.574205
115.432840,2.789891,0.278368,-0.116735,-0.774663,0.454160,-1.579728
115.477736,2.684546,0.510092,-0.015015,-0.776588,0.472262,-1.619507
115.527864,2.778174,0.590737,-0.140137,-0.811520,0.443350,-1.631327
115.582826,2.792738,0.328733,-0.119108,-0.793748,0.443223,-1.592308
115.627866,2.720453,0.335870,-0.066909,-0.770648,0.437053,-1.537272
115.677344,2.712350,0.599514,-0.087067,-0.791705,0.447248,-1.608965
115.732472,2.753985,0.209144,-0.070180,-0.742802,0.437314,-1.497928
115.777694,2.791695,0.354177,-0.097479,-0.776083,0.460147,-1.576601
115.830577,2.753370,0.476682,-0.128436,-0.785185,0.449817,-1.555823
115.877712,2.856809,0.551320,-0.108299,-0.818914,0.435455,-1.659108
115.931546,2.746420,0.401277,-0.182732,-0.811298,0.430920,-1.635535
115.977841,2.777673,0.623821,-0.014933,-0.783680,0.483138,-1.666049
116.027681,2.459846,0.515447,-0.069253,-0.795951,0.443272,-1.596214
116.078668,2.995834,0.424000,-0.054062,-0.793453,0.488697,-1.643282
116.128914,2.729007,0.556695,-0.059743,-0.798522,0.457249,-1.624625
116.177840,2.462692,0.608482,0.077609,-0.788392,0.458382,-1.633853
116.227690,2.980300,0.346384,-0.179701,-0.795846,0.453300,-1.602860
116.278090,2.780166,0.389857,-0.212587,-0.799679,0.428074,-1.573395
116.329803,2.435045,0.643267,0.176875,-0.772205,0.476154,-1.635402
116.380277,2.788455,0.419103,-0.244673,-0.780553,0.441633,-1.613453
116.432629,2.855427,0.409169,-0.187780,-0.789145,0.438421,-1.620972
116.477612,2.555114,0.607899,0.276479,-0.769958,0.528149,-1.621647
116.529442,2.988120,0.446490,-0.276120,-0.791425,0.438242,-1.618982
116.578002,2.846074,0.402245,-0.086130,-0.783005,0.435911,-1.627422
116.627762,2.628829,0.471332,0.000968,-0.774683,0.474447,-1.563239
116.679265,2.635964,0.585053,-0.238827,-0.790585,0.391268,-1.613483
116.727911,2.812409,0.365570,-0.085767,-0.777717,0.443531,-1.600595
116.779229,2.770420,0.431054,-0.117377,-0.769147,0.471834,-1.581911
116.828272,2.725507,0.648500,-0.007889,-0.804217,0.470045,-1.665035
116.885947,2.929473,0.319099,-0.240001,-0.793150,0.427879,-1.580735
116.932078,2.895066,0.377496,-0.152457,-0.773919,0.449065,-1.602396
116.978373,2.597620,0.654080,0.089427,-0.770638,0.485658,-1.641186
117.032752,2.727682,0.401222,-0.158456,-0.802497,0.438058,-1.592900
117.103262,2.682707,0.507797,0.036349,-0.786004,0.473878,-1.615710
117.152975,2.682693,0.606931,-0.028360,-0.797633,0.457088,-1.632299
117.183031,2.875539,0.481227,-0.205094,-0.796072,0.444231,-1.646691
117.253780,2.711216,0.318991,-0.090353,-0.770428,0.426579,-1.531399
117.303434,2.688834,0.712873,-0.051716,-0.827397,0.460589,-1.692428
117.332363,2.729851,0.498436,-0.197627,-0.798079,0.421533,-1.591966
117.405783,2.822404,0.233945,-0.086939,-0.744850,0.453346,-1.530232
117.453824,2.723163,0.576922,-0.034707,-0.793874,0.471376,-1.625363
117.507420,2.731868,0.534392,0.012635,-0.779098,0.488837,-1.620882
117.552427,2.813880,0.261088,-0.165846,-0.764809,0.444002,-1.548664
117.603235,2.608610,0.488266,-0.019499,-0.778407,0.460358,-1.573074
117.644078,2.700850,0.547909,0.048666,-0.769366,0.487753,-1.596008
117.705288,2.896342,0.147694,-0.179493,-0.740500,0.457431,-1.467899
117.760161,2.620912,0.664615,0.070520,-0.823747,0.483332,-1.691644
117.803232,2.664278,0.652021,-0.009329,-0.811118,0.453690,-1.673434
117.853060,2.715600,0.477943,-0.230713,-0.811273,0.406740,-1.653394
117.907654,2.700049,0.500432,-0.101420,-0.786497,0.429366,-1.623516
117.956303,2.673925,0.540745,-0.147852,-0.798841,0.418196,-1.608411
118.004296,2.731793,0.517975,-0.077086,-0.790155,0.458696,-1.653497
118.059007,2.758710,0.347853,-0.107566,-0.759527,0.433279,-1.547463
118.104764,2.846994,0.548936,-0.116430,-0.794760,0.467637,-1.633622
118.156878,2.751099,0.312328,-0.042341,-0.745465,0.459117,-1.506099
118.208346,2.795065,0.294381,-0.187429,-0.769933,0.418034,-1.526633
118.254205,2.742399,0.507324,-0.144110,-0.792435,0.430382,-1.596974
118.303659,2.758815,0.529054,0.006420,-0.765159,0.486806,-1.631170
118.357383,2.964675,0.374240,-0.159478,-0.770640,0.473786,-1.574020
118.405074,2.703682,0.431716,-0.023111,-0.741846,0.476043,-1.565813
118.453798,2.777517,0.476768,-0.017882,-0.772359,0.465520,-1.572628
118.504977,2.663093,0.388761,-0.122831,-0.788367,0.424130,-1.591227
118.553550,2.758757,0.458946,-0.046711,-0.791736,0.471638,-1.592663
118.633922,2.852695,0.566270,-0.161357,-0.806428,0.437677,-1.670069
118.678295,2.784869,0.292337,-0.079901,-0.743771,0.471951,-1.519988
118.728107,2.601458,0.550465,-0.029357,-0.793415,0.443920,-1.615133
118.786520,2.956094,0.416814,-0.262470,-0.783297,0.406725,-1.602939
118.828768,2.675583,0.407995,-0.070126,-0.774125,0.436203,-1.587979
118.882706,2.637109,0.449304,-0.049111,-0.787887,0.441314,-1.578018
118.933772,2.793355,0.465040,-0.118384,-0.792675,0.451950,-1.600081
118.977987,2.722828,0.446698,-0.038115,-0.768931,0.437808,-1.578672
119.033281,2.781715,0.607401,-0.028908,-0.817895,0.486058,-1.697967
119.083555,2.778862,0.477515,-0.102902,-0.782688,0.463419,-1.605131
119.131055,2.677211,0.420173,-0.110885,-0.780484,0.433131,-1.557067
119.178725,2.767414,0.207525,-0.196375,-0.735237,0.482348,-1.490760
119.232712,2.877101,0.640412,0.033575,-0.799555,0.478747,-1.700331
119.279148,2.587517,0.535787,-0.135972,-0.800052,0.421576,-1.626175
119.327985,2.899232,0.428248,-0.235177,-0.788742,0.426740,-1.617677
119.382087,2.563981,0.407858,0.047400,-0.741528,0.478921,-1.533526
119.428106,2.655968,0.563823,-0.121827,-0.802835,0.451078,-1.644705
119.482745,2.890838,0.318094,-0.185414,-0.768051,0.439376,-1.566206
119.528389,2.721386,0.381904,0.135153,-0.754840,0.498127,-1.525155
119.578874,2.764082,0.482412,-0.211493,-0.779136,0.439806,-1.595729
119.628211,2.809043,0.312744,-0.074936,-0.767008,0.449737,-1.557220
119.679467,2.682505,0.424286,-0.010680,-0.768059,0.452856,-1.571330
119.728646,2.766013,0.599239,-0.296016,-0.819335,0.401663,-1.641805
119.778067,2.693305,0.511232,0.010102,-0.793758,0.459196,-1.630395
119.829238,2.816807,0.310575,-0.198951,-0.777536,0.425589,-1.564651
119.880796,2.798491,0.497896,-0.036397,-0.762659,0.478617,-1.578438
119.929940,2.804250,0.559181,-0.037240,-0.814968,0.474428,-1.664469
119.979202,2.958476,0.279242,-0.228901,-0.768532,0.452127,-1.569768
120.030125,2.684020,0.667017,0.161535,-0.791543,0.496918,-1.655617
120.084579,2.761793,0.596014,-0.197060,-0.794458,0.438683,-1.634259
120.128031,2.750165,0.284491,-0.211824,-0.782978,0.425199,-1.553552
120.181192,2.606504,0.621548,0.213785,-0.796885,0.509587,-1.646623
120.229131,2.798590,0.600498,-0.357370,-0.811193,0.409831,-1.646011
120.277778,2.834690,0.261648,-0.028325,-0.757642,0.484551,-1.551365
120.328270,2.706180,0.545153,0.041797,-0.794217,0.462262,-1.629740
120.382649,2.856802,0.493748,-0.393778,-0.791270,0.406999,-1.621074
120.428376,2.745642,0.360432,0.148938,-0.753662,0.501689,-1.563157
120.504213,2.883957,0.485223,-0.323725,-0.804968,0.420842,-1.604678
120.534829,2.686446,0.500614,-0.204161,-0.785202,0.417194,-1.579305
120.603532,2.745798,0.396405,-0.040006,-0.778926,0.452444,-1.592835
120.655306,2.965791,0.321479,-0.253296,-0.761146,0.433494,-1.518336
120.683847,2.791358,0.498583,-0.117530,-0.767735,0.458997,-1.602049
120.758050,2.793517,0.336281,0.006145,-0.758199,0.489263,-1.559083
120.802819,2.679521,0.500241,-0.185717,-0.808632,0.425597,-1.619859
120.835632,2.686020,0.524668,-0.031121,-0.769678,0.458126,-1.584708
120.904104,2.637434,0.321840,-0.187107,-0.763376,0.430807,-1.537032
120.955041,2.685065,0.439541,-0.113787,-0.781336,0.434382,-1.575208
121.003899,2.736735,0.464219,-0.133935,-0.768764,0.436708,-1.581701
121.053097,2.760041,0.235090,-0.136127,-0.737572,0.440235,-1.479720
121.108485,2.669883,0.415382,0.119947,-0.749867,0.499374,-1.538275
121.153371,2.773723,0.466842,-0.228174,-0.796161,0.415330,-1.587291
121.203512,2.653072,0.484650,-0.047475,-0.786488,0.452039,-1.599711
121.258838,2.721021,0.504188,0.045922,-0.786371,0.481592,-1.614495
121.303068,2.769429,0.619537,-0.209194,-0.815414,0.425028,-1.672390
121.353720,2.704036,0.518284,-0.115167,-0.822227,0.426111,-1.660679
121.407090,2.510370,0.584334,-0.006484,-0.793616,0.433859,-1.638021
121.458101,2.814882,0.479421,-0.186315,-0.786688,0.425952,-1.576276
121.504849,2.922935,0.530320,-0.095877,-0.794981,0.443638,-1.651774
121.557256,2.724524,0.340677,-0.080359,-0.767427,0.455814,-1.545349
121.604453,2.671311,0.649254,-0.111436,-0.805540,0.443152,-1.651265
121.656265,2.799370,0.427018,-0.190690,-0.781837,0.421833,-1.577909
121.708089,2.701849,0.419690,-0.128258,-0.796739,0.423865,-1.623598
121.756067,2.552100,0.675473,0.017544,-0.819769,0.456957,-1.663765
121.803637,2.929787,0.522625,-0.149387,-0.794535,0.450914,-1.639307
121.856856,2.895149,0.091868,-0.173444,-0.721376,0.434119,-1.449289
121.903391,2.517402,0.436227,0.076824,-0.723124,0.474887,-1.492347
121.953781,2.841553,0.509050,-0.138815,-0.784894,0.463018,-1.591663
122.003254,2.862344,0.161196,-0.227362,-0.749278,0.410851,-1.499762
